,Unnamed: 0_prev,playerId_prev,teamId_prev,role_prev,name,team_prev,eliminations_avg_per_10m_prev,deaths_avg_per_10m_prev,hero_damage_avg_per_10m_prev,healing_avg_per_10m_prev,ultimates_earned_avg_per_10m_prev,final_blows_avg_per_10m_prev,time_played_total_prev,total_elims_prev,total_deaths_prev,total_hero_damage_prev,total_healing_prev,total_ultimates_prev,total_final_blows_prev,Unnamed: 0_curr,playerId_curr,teamId_curr,role_curr,team_curr,eliminations_avg_per_10m_curr,deaths_avg_per_10m_curr,hero_damage_avg_per_10m_curr,healing_avg_per_10m_curr,ultimates_earned_avg_per_10m_curr,final_blows_avg_per_10m_curr,time_played_total_curr,total_elims_curr,total_deaths_curr,total_hero_damage_curr,total_healing_curr,total_ultimates_curr,total_final_blows_curr
56,56,8203,4402,maintank,Fusions,BOS,15.20585613128717,6.608452242711303,8178.985238640571,0.0,4.459101270567335,5.3573374977319785,18703.320453941822,474.0,206.00000000000009,254956.96984392407,0.0,139.0,167.00000000000003,56,8203,4402,maintank,BOS,14.885378132095303,6.825490460570531,7839.474694989956,0.0,4.405103772424953,5.228035246394449,24789.427364587784,614.9999999999999,282.0,323893.48087996244,0.0,182.0,216.0
57,57,4606,4408,maintank,Gamsu,SHD,17.138083370276895,6.817359130717883,7188.151604904215,0.0,4.229287608871278,5.9020655437233485,19010.293797791004,543.0,216.00000000000009,227748.12312048677,0.0,134.0,186.99999999999997,57,4606,4408,maintank,SHD,17.138083370276895,6.817359130717883,7188.151604904215,0.0,4.229287608871278,5.9020655437233485,19010.293797791004,543.0,216.00000000000009,227748.12312048677,0.0,134.0,186.99999999999997
58,58,8712,7698,maintank,Gator,ATL,13.437371910236076,5.8788502107282845,6701.287101222071,0.0,4.1991787219487735,5.8788502107282845,714.4254147410393,15.999999999999998,7.000000000000001,7979.283027648925,0.0,4.999999999999999,7.000000000000001,58,8712,7698,maintank,ATL,13.437371910236076,5.8788502107282845,6701.287101222071,0.0,4.1991787219487735,5.8788502107282845,714.4254147410393,15.999999999999998,7.000000000000001,7979.283027648925,0.0,4.999999999999999,7.000000000000001
59,59,5210,4408,offtank,Geguri,SHD,17.013852129911395,5.143722736949957,6466.584281114016,0.0,3.5610388178884316,4.985454345043803,7582.057197570801,215.0,65.0,81716.68648719789,0.0,45.00000000000001,62.99999999999999,59,5210,4408,offtank,SHD,17.013852129911395,5.143722736949957,6466.584281114016,0.0,3.5610388178884316,4.985454345043803,7582.057197570801,215.0,65.0,81716.68648719789,0.0,45.00000000000001,62.99999999999999
60,60,4666,4410,maintank,Gesture,LDN,16.11018272443532,5.413021395410269,7411.435392102922,0.0,4.446410431944148,5.219699202717044,18621.762715637684,500.0,168.00000000000003,230023.31875669962,0.0,138.0,161.99999999999997,60,4666,4410,maintank,LDN,15.40111372907663,5.6811800643971475,7285.870832552886,0.0,4.442628960310566,5.008054464350092,22284.10269784928,572.0000000000001,211.00000000000009,270598.48979312193,0.0,165.00000000000003,186.00000000000003
61,61,4413,7697,flexsupport,Gido,WAS,8.96670277101397,5.033196366748408,7720.387667619742,10357.789121574853,4.779421760021598,2.157084157177889,14185.816486656666,212.0,119.0,182533.3377645016,244889.49281024933,113.0,51.0,61,4413,7697,flexsupport,WAS,10.335749901854472,4.494974566691917,7689.571457810566,10200.739611720535,4.791050735755458,2.5839374754636166,22291.5610563159,384.00000000000006,166.99999999999997,285687.5860811472,378984.0164570807,178.0,95.99999999999996
62,62,8713,7693,maindps,GodsB,HZS,18.33238621106061,4.469355470433756,10569.231802929975,60.635505521926795,4.362305040004205,5.94129888884008,22419.3400285244,684.9999999999998,167.0,394925.33605030185,2265.6800268292427,163.0,221.99999999999991,62,8713,7693,maindps,HZS,18.33238621106061,4.469355470433756,10569.231802929975,60.635505521926795,4.362305040004205,5.94129888884008,22419.3400285244,684.9999999999998,167.0,394925.33605030185,2265.6800268292427,163.0,221.99999999999991
63,63,8789,4410,flexdps,Guard,LDN,17.617480460973766,4.2157698836083295,5985.634294896612,6814.3180484025925,5.058923860329997,3.5944985323397343,13520.662079215048,397.0,94.99999999999996,134882.89771842954,153556.8193879127,114.0,80.99999999999999,63,8789,4410,flexdps,LDN,16.621076979390626,4.469533305382353,5712.986480037257,7195.1064886568465,5.028224968555146,3.3521499790367653,17183.00206142664,476.0,128.0,163610.43077230453,206055.88271129128,143.99999999999997,96.0
64,64,8863,4408,flexdps,GuardiaN,SHD,7.407309137942629,5.290935098530449,5955.33457738473,0.0,3.7036545689713134,1.5872805295591352,1134.015044271946,13.999999999999998,10.0,11255.731674045328,0.0,6.999999999999999,3.0000000000000013,64,8863,4408,flexdps,SHD,7.407309137942629,5.290935098530449,5955.33457738473,0.0,3.7036545689713134,1.5872805295591352,1134.015044271946,13.999999999999998,10.0,11255.731674045328,0.0,6.999999999999999,3.0000000000000013
65,65,8741,7693,maintank,Guxue,HZS,15.035586912122865,5.423550993301459,8121.316860981362,0.0,4.5106760736368585,4.564374598323012,11173.491329729555,280.0,100.99999999999996,151239.10588693616,0.0,83.99999999999999,85.0,65,8741,7693,maintank,HZS,15.035586912122865,5.423550993301459,8121.316860981362,0.0,4.5106760736368585,4.564374598323012,11173.491329729555,280.0,100.99999999999996,151239.10588693616,0.0,83.99999999999999,85.0
66,66,4664,4407,flexsupport,HaGoPeun,FLA,12.826275859884104,5.124516757103229,5636.451913290267,9465.48469623192,4.3453504665495215,3.3564086362313543,20021.40003889799,428.0,171.0,188082.76425999406,315853.7594422102,145.0,112.0,66,4664,4407,flexsupport,FLA,13.08325266576807,4.965906121313429,5980.885440115055,9334.476720008208,4.297418758828928,3.5573077503639468,25131.36514288187,548.0,208.00000000000003,250513.02645546198,390980.23811376095,179.99999999999997,149.0
67,67,8750,7696,flexdps,Haksal,VAN,20.350546706502172,3.7819600074030575,5801.058582331212,9688.188238042414,5.2227066768899375,4.892535565132529,19989.634964942932,677.9999999999998,125.99999999999994,193268.4057850837,322772.2439168691,173.99999999999997,163.0,67,8750,7696,flexdps,VAN,20.15947139883649,3.5716542668568825,5779.3481168953895,9407.781729356491,5.177700145242191,4.794166801150178,25030.418209731582,840.9999999999999,149.0,241099.1672425271,392467.8518527746,216.0,200.00000000000003
68,68,8723,7699,maindps,Happy,GZC,17.125357814056045,3.8801918045476222,10131.626450315922,894.2150014835556,4.6678999152452585,5.513956774883464,20565.993646621704,587.0,133.00000000000003,347278.2753452361,30650.70006537437,159.99999999999997,189.00000000000009,68,8723,7699,maindps,GZC,16.048727780311832,3.9867883884635402,9773.519172013206,932.6430011597763,4.621627303823977,5.2056791059555785,23628.04112517833,632.0,156.99999999999994,384881.8548900783,36727.545310854905,182.0,205.0
69,69,4671,7699,offtank,HOTBA,GZC,17.418752699705976,3.0927768612543267,6627.624047405207,4.758574038158946,2.8301825994497145,5.251885236092254,20564.044175565243,597.0000000000001,106.0,227151.25614979863,163.0925445556641,97.0,180.00000000000003,69,4671,7699,offtank,GZC,16.68494331482993,3.174456490644964,6499.340863756466,4.141841493124246,2.717334755992089,5.104526036957102,23626.09165412188,657.0000000000001,125.00000000000004,255923.3715641499,163.0925445556641,107.0,201.00000000000003
70,70,4645,4406,flexdps,Hydration,GLA,15.712830430711227,5.346378405337845,5457.6970814820315,9421.41941756179,5.170675828636601,2.886542331520433,23904.031909227368,626.0,213.0,217434.94197773925,375349.8506460189,206.0,115.0,70,4645,4406,flexdps,GLA,15.712830430711227,5.346378405337845,5457.6970814820315,9421.41941756179,5.170675828636601,2.886542331520433,23904.031909227368,626.0,213.0,217434.94197773925,375349.8506460189,206.0,115.0
71,71,8782,7697,mainsupport,Hyeonu,WAS,6.677800953041069,6.260438393476001,3572.634840339715,7475.306214478678,3.756263036085601,0.8347251191301336,1437.599004149437,16.0,15.0,8560.027147769928,17910.821282744408,9.0,2.0,71,8782,7697,mainsupport,WAS,6.677800953041069,6.260438393476001,3572.634840339715,7475.306214478678,3.756263036085601,0.8347251191301336,1437.599004149437,16.0,15.0,8560.027147769928,17910.821282744408,9.0,2.0
72,72,8742,7694,mainsupport,HyP,PAR,14.529873658424926,6.123847274885898,7008.869337008451,10658.12198139519,4.75453980969402,3.727559210800112,15774.397313296797,382.00000000000017,161.00000000000003,184267.81606492406,280209.0845801831,125.0,98.00000000000004,72,8742,7694,mainsupport,PAR,13.770586825927813,5.618399424978547,7008.936627697189,10568.360507306816,4.819705389074733,3.773140790304221,21785.563955426216,500.00000000000017,204.0,254489.39527037737,383729.48955988884,175.0,137.0
73,73,8717,7693,mainsupport,iDK,HZS,12.684925092368019,3.8804095746695415,4516.011749481803,5434.008494237783,3.1043276597356333,1.9535855100060449,22420.313713252544,474.0,145.0,168750.6669268608,203053.62526881695,116.0,72.99999999999999,73,8717,7693,mainsupport,HZS,12.684925092368019,3.8804095746695415,4516.011749481803,5434.008494237783,3.1043276597356333,1.9535855100060449,22420.313713252544,474.0,145.0,168750.6669268608,203053.62526881695,116.0,72.99999999999999
74,74,8754,7695,maindps,ivy,TOR,20.669511066003427,5.005710095938256,11527.605262924066,15.57426180796417,5.029660861947531,6.921771376680173,25051.390830993652,863.0,208.99999999999997,481304.2413115501,650.2615324258803,210.0,288.9999999999999,74,8754,7695,maindps,TOR,20.17825883196461,5.116550812495967,11528.605317337173,14.403013731898316,4.9172046769441735,6.711319896910294,27088.56123572588,911.0,231.00000000000003,520488.8851686717,650.2615324258803,221.99999999999997,303.0
75,75,5872,4405,flexsupport,IZaYaKI,VAL,14.847004995159182,5.061478975622449,8123.637364447071,10947.290708212804,5.181990379803935,4.073285461334256,24893.909587860107,616.0,210.00000000000009,337048.49012517923,454201.44187045103,215.0,169.00000000000003,75,5872,4405,flexsupport,VAL,14.847004995159182,5.061478975622449,8123.637364447071,10947.290708212804,5.181990379803935,4.073285461334256,24893.909587860107,616.0,210.00000000000009,337048.49012517923,454201.44187045103,215.0,169.00000000000003
76,76,4140,4525,flexdps,Jake,HOU,15.397982783872305,5.784216330729232,5007.321241818321,6271.782172356526,4.308243887715567,4.467808476149477,15040.931221365927,386.0,144.99999999999997,125524.62400245664,157222.40714967248,108.0,112.0,76,4140,4525,flexdps,HOU,15.277387961438693,5.804073155655748,4873.606210418697,6457.00845125251,4.303019753330987,4.469803464700403,17987.368043124676,458.0,174.0,146105.58100676537,193574.3124504089,129.00000000000003,134.0
77,77,4648,7697,maintank,Janus,WAS,10.144370184933749,6.723131612760015,6350.079863865223,0.0,3.8986206985235583,3.3018930405862794,15082.257174253464,254.99999999999997,169.0,159622.5626397729,0.0,98.0,83.0,77,4648,7697,maintank,WAS,11.052631064881382,6.3012701243461695,6648.443671249144,0.0,4.090743911369892,3.5063519240313363,23614.28681260348,434.99999999999983,248.00000000000009,261663.7595171929,0.0,161.00000000000003,138.00000000000003
78,78,8179,4409,mainsupport,Jecse,SEO,13.544963141018519,4.1706242439859285,3804.18859461868,5447.06803370438,3.0610086194392125,2.104443425864459,15681.105794727802,353.99999999999994,109.0,99423.13969218732,142360.08351266384,79.99999999999999,54.99999999999999,78,8179,4409,mainsupport,SEO,13.799867129614427,3.7807855149628566,3665.070600801842,5300.7407747433945,3.0516340227914487,2.1874544765142243,22217.605221867558,510.99999999999983,139.99999999999997,135715.15286481378,196282.94319450847,112.99999999999996,80.99999999999999
79,79,8811,7692,flexdps,JinMu,CDH,16.215640832880723,6.526154219208587,8327.102698463243,5135.573847853128,5.215223677358827,6.127175358645617,21053.747028470043,569.0,229.00000000000009,292194.522822559,180205.12106454375,183.00000000000003,215.00000000000003,79,8811,7692,flexdps,CDH,17.20416150033687,6.395783381969613,8552.40548317917,5156.630457309944,5.23066005269608,6.494942814248213,24203.44635754824,694.0000000000001,258.0,344996.14556688076,208013.71443200114,211.00000000000003,262.0
80,80,8748,7696,offtank,JJANU,VAN,22.899639984094467,2.5210612826526013,7063.62385848425,0.06092606898404429,2.2809602081142586,6.242627937996918,19991.580667555332,763.0,83.99999999999999,235355.0102869272,2.030014038085937,75.99999999999999,208.0,80,8748,7696,offtank,VAN,22.60273947683352,2.396897081318507,6722.649668820715,0.0486573472292378,2.1811763439998413,5.896366820043527,25032.36391234398,943.0,100.0,280473.0216085315,2.030014038085937,91.0,246.0
81,81,4653,4403,flexsupport,JJONAK,NYE,18.52045241795032,3.0614823145875327,8956.78431290057,9159.425978848196,4.758937855348936,5.2439251527093385,19794.33286654949,610.9999999999999,101.0,295489.2835057377,302174.5444864035,156.99999999999997,173.00000000000003,81,4653,4403,flexsupport,NYE,17.75954733839416,3.5000567747200173,8720.049618646628,9076.242297917854,4.718595059252171,5.107490256443283,23142.48174059391,685.0,135.00000000000003,336339.31512767076,350077.95275461674,182.0,197.0
82,82,4635,4405,maindps,KariV,VAL,18.294254343111295,4.7094120091177585,10591.6393223259,30.19234319287576,4.942295020557649,5.3304333729574624,23187.608089625835,707.0,182.00000000000003,409324.6360546053,1166.8137021064756,191.00000000000003,206.0,82,4635,4405,maindps,VAL,18.294254343111295,4.7094120091177585,10591.6393223259,30.19234319287576,4.942295020557649,5.3304333729574624,23187.608089625835,707.0,182.00000000000003,409324.6360546053,1166.8137021064756,191.00000000000003,206.0
83,83,3981,4402,mainsupport,Kellex,BOS,12.47802780465257,4.3597928474087295,4586.736590754505,5883.8472149596655,3.36756413041226,1.894254823356896,19955.076547205448,415.0,145.0,152547.7996172905,195687.70261096954,112.0,63.0,83,3981,4402,mainsupport,BOS,12.71831599113224,4.423762083872084,4538.723427723323,5971.1185584299,3.3408619904242305,2.004517194254538,26041.18345785141,552.0,192.0,196989.54907631874,259158.32304775715,145.0,87.0
84,84,8691,7698,flexsupport,Kodak,ATL,15.267538424959946,5.167474543832596,7866.836978223136,10207.394051980898,5.167474543832596,4.110491114412293,5108.878578126431,130.00000000000006,44.00000000000002,66984.52485942839,86913.89468443395,44.00000000000002,35.00000000000001,84,8691,7698,flexsupport,ATL,14.616503053021974,5.371124615869521,7560.762263489359,9987.643492691475,5.1069709462365935,4.138407490915861,6814.215386450291,165.99999999999997,60.99999999999999,85867.77091526985,113429.92327046394,57.99999999999999,47.0
85,85,8706,4407,mainsupport,Kris,FLA,12.826899011071832,4.345561580853775,3724.724744012961,5056.228961362762,2.757183899576188,2.4874593876611266,20020.4273673892,428.0,144.99999999999997,124284.30200171466,168713.10778975484,91.99999999999996,83.0,85,8706,4407,mainsupport,FLA,13.059378782815616,4.034798929242848,3812.173890458946,4963.673913662878,2.7216986859981347,2.3874549877176623,25131.363861799236,547.0,168.99999999999997,159675.21524262428,207906.49202597135,114.0,100.0
86,86,8744,7694,mainsupport,Kruise,PAR,13.121721192128375,5.933300017310223,5234.714612224524,5828.220830515042,3.6512615491139817,3.0046839831250485,15775.369478523733,345.0,156.00000000000003,137632.5952041149,153237.22833967206,96.0,79.0,86,8744,7694,mainsupport,PAR,13.246713401421056,5.2325894932848245,5222.5152161947135,5827.834069845239,3.5801928111948795,2.8916941936574023,21786.536120653152,481.0,190.00000000000003,189634.1939971447,211613.86244642732,130.0,105.0
87,87,5865,4405,maindps,KSF,VAL,17.240058610351415,4.573893100705479,11256.029445349837,0.0,4.925731031528977,5.629406893175972,1705.3306293487549,48.99999999999999,13.000000000000002,31992.086296677582,0.0,14.000000000000002,15.999999999999998,87,5865,4405,maindps,VAL,17.240058610351415,4.573893100705479,11256.029445349837,0.0,4.925731031528977,5.629406893175972,1705.3306293487549,48.99999999999999,13.000000000000002,31992.086296677582,0.0,14.000000000000002,15.999999999999998
88,88,4647,4405,mainsupport,KuKi,VAL,11.798783377417355,4.413051445059998,3690.4118136051093,5533.16203750612,2.911388106115971,1.9000638166230548,19578.289778769016,385.0,143.99999999999997,120419.91981625554,180549.749605298,95.0,62.0,88,4647,4405,mainsupport,VAL,11.798783377417355,4.413051445059998,3690.4118136051093,5533.16203750612,2.911388106115971,1.9000638166230548,19578.289778769016,385.0,143.99999999999997,120419.91981625554,180549.749605298,95.0,62.0
89,89,8674,7699,flexdps,Kyb,GZC,14.134322531267802,3.455056618754351,4420.811225353766,8130.327458088734,4.554392815630736,3.5597553041711496,11461.461958408358,270.00000000000006,66.0,84448.26614116138,155309.06478381154,87.00000000000001,68.0,89,8674,7699,flexdps,GZC,13.5850814103238,3.4984992260700083,4735.9246522187395,7398.62999510665,4.543505488402609,3.407629116301956,13205.662489712238,299.00000000000006,77.0,104235.03755651416,162839.68433606622,100.0,75.0
90,90,8772,7692,flexsupport,Kyo,CDH,13.39428929107327,4.987235374335792,6095.723467842564,8385.407903678524,4.67375200794897,3.2773261031349485,21053.748644053936,470.0,175.0,213896.38282603023,294240.4504698515,163.99999999999997,115.0,90,8772,7692,flexsupport,CDH,13.807394462078712,5.056927235662579,6158.594230435729,8479.211495016854,4.660305491689044,3.470440259768437,24204.42183482647,557.0000000000001,204.0,248442.02110499144,342057.35308682924,188.0,140.0
91,91,8786,7692,offtank,lateyoung,CDH,17.35075121658128,5.638994145388918,8947.858544327091,146.7929033244426,4.33768780414532,4.554572194352587,11065.803295969963,319.99999999999994,104.00000000000004,165025.4042861462,2707.302322387695,79.99999999999999,84.0,91,8786,7692,offtank,CDH,18.625530646594164,5.2557190438409265,9116.755104096106,125.44351696179993,4.287560272607073,5.163513446580561,13014.394306361675,404.0,114.0,197748.40953207016,2720.9523215293884,93.0,112.0
92,92,4654,4403,flexdps,Libero,NYE,18.36505022730397,3.3505943616079534,4609.089045029923,8117.814264554799,4.3937039270142035,4.014391357775567,18981.706866323948,581.0,106.0,145813.96195590493,256816.61794173717,139.00000000000003,127.0,92,4654,4403,flexdps,NYE,17.493800024337304,3.762107532115549,4484.593602830519,7998.663114127636,4.3532958585908474,3.8158519254314855,22327.910428643227,651.0000000000001,140.0,166886.00712144375,297655.72260189056,161.99999999999994,142.0
93,93,4629,4525,flexdps,LiNkzr,HOU,18.524272829054922,5.392339693389276,7005.295650346511,4940.940605407728,4.948264659816042,5.9632933079834345,9457.861132621763,291.9999999999999,84.99999999999999,110425.18908989428,77884.55018413067,77.99999999999999,94.0,93,4629,4525,flexdps,HOU,18.524272829054922,5.392339693389276,7005.295650346511,4940.940605407728,4.948264659816042,5.9632933079834345,9457.861132621763,291.9999999999999,84.99999999999999,110425.18908989428,77884.55018413067,77.99999999999999,94.0
94,94,8891,4408,flexsupport,Luffy,SHD,16.624167598869718,4.911685881484235,7542.9088106154895,9108.107119317645,4.533863890600832,3.940143619212628,22232.692121386528,616.0,182.0,279498.6154768467,337496.23565399647,167.99999999999997,145.99999999999997,94,8891,4408,flexsupport,SHD,16.624167598869718,4.911685881484235,7542.9088106154895,9108.107119317645,4.533863890600832,3.940143619212628,22232.692121386528,616.0,182.0,279498.6154768467,337496.23565399647,167.99999999999997,145.99999999999997
95,95,4093,4403,maintank,Mano,NYE,17.883907808511935,4.364885973602913,7909.421065809869,0.0,4.910496720303279,5.668289424053782,19794.33151805401,590.0,144.0,260936.17115420106,0.0,162.00000000000003,186.99999999999997,95,4093,4403,maintank,NYE,16.515779257435582,4.900286153305063,7584.648647065741,0.0,4.744721513517601,5.211415432879988,23141.505710542202,637.0,189.00000000000003,292533.6499642134,0.0,183.00000000000003,201.00000000000009
96,96,8218,4409,maintank,Marve1,SEO,16.274326136598173,4.6498074675994765,7256.267765980408,0.0,5.00748496510713,3.755613723830346,3354.977621912956,91.0,25.99999999999999,40574.359955787644,0.0,28.0,20.999999999999996,96,8218,4409,maintank,SEO,16.775446907096644,4.7033963290925165,7218.825801439305,0.0,4.860176206728934,3.4491573080011784,3827.0217393040657,107.0,30.0,46044.33879059552,0.0,31.0,22.0
97,97,8681,7698,mainsupport,Masaa,ATL,16.411480209581224,4.5877546949511165,5138.662737636834,5991.295443077149,3.655284228497636,3.095801948625549,16086.300359785557,440.0,123.00000000000004,137770.12040877342,160629.63006925586,98.0,83.0,97,8681,7698,mainsupport,ATL,15.910940826631803,5.005953317684747,5107.444285715032,5789.465245810064,3.5488213660582013,2.7027447489847227,25529.60283279419,677.0,213.0,217318.3735082149,246337.91389966017,151.0,115.0
98,98,9285,4407,offtank,Mcgravy,FLA,14.211788957320671,3.3752998773636587,6016.591817605977,0.0,3.3752998773636587,3.908241963263184,3377.4776802659035,80.0,19.0,33868.17429205775,0.0,19.0,22.0,98,9285,4407,offtank,FLA,14.212183121762214,3.583941830705254,6284.994958313106,0.0,3.707526031764056,3.3367734285876507,4854.989512085915,115.0,29.0,50855.9743435383,0.0,30.0,27.000000000000004
99,99,4649,4403,offtank,MekO,NYE,21.430379383302554,2.879612505535704,7167.696969868065,11.240229757114792,3.0614827690432223,6.153277248671031,19794.32992821932,707.0,95.0,236466.26441177732,370.8213604688645,101.0,203.00000000000009,99,4649,4403,offtank,NYE,20.378965644455217,3.2150022136290675,6910.749408654167,9.614447538454368,3.0594375903889515,5.9633105575377865,23141.508172094826,786.0000000000001,124.0,266541.93985944986,370.8213604688645,118.00000000000004,230.00000000000009
100,100,8242,4409,offtank,Michelle,SEO,19.018883423014074,2.984854943652108,7411.267069689091,21.176332022364427,2.296042264347776,5.051292981565107,15679.153889715672,497.00000000000006,78.0,193670.66150572893,553.3782809972763,60.00000000000002,132.0,100,8242,4409,offtank,SEO,19.553779750169088,2.754814274195092,7589.82454665726,38.74125075803264,2.7007983080344045,5.4826205653098405,22215.653727829456,724.0000000000001,101.99999999999996,281021.52330586314,1434.4370197057726,100.0,203.0
101,101,5716,4404,mainsupport,moth,SFS,13.322722080256774,3.6082372300695424,4265.042802369011,6999.928545427127,3.431610232793412,2.2709185364074043,23778.924313783653,528.0000000000001,143.00000000000003,169030.21665430072,277417.95180600893,136.00000000000006,90.0,101,5716,4404,mainsupport,SFS,13.619410830090606,3.5094386268663507,4290.164840481563,6907.2542041188035,3.3932320498177964,2.207924963922539,25816.094718515873,586.0,151.0,184592.1697998643,297197.2146306633,146.0,95.0
102,102,4623,4525,maintank,Muma,HOU,15.08178710020039,5.794289529304929,7186.081424918341,0.0,4.0754093818556205,5.0734688223100575,21641.997584998608,544.0,209.0,259201.92807281011,0.0,147.0,183.0,102,4623,4525,maintank,HOU,15.494475936153894,5.880580630886753,7236.9164672561865,0.0,4.026123668449436,5.270561893242896,24589.40861052275,635.0000000000001,241.00000000000009,296585.82682263857,0.0,165.0,216.0
103,103,4642,4409,flexdps,Munchkin,SEO,16.718689947137438,4.897007581770235,5580.380656845329,7913.326543357362,4.973523325235393,3.672755686327676,15683.046986877918,436.99999999999983,128.00000000000003,145862.28674328327,206841.78666996962,129.99999999999997,96.0,103,4642,4409,flexdps,SEO,17.498106971018867,4.61755600624109,5647.104498537982,7865.640162153694,5.022604778718379,3.9694779702774285,22219.54641401768,648.0000000000001,171.00000000000003,209126.83418345454,291284.92776489264,186.00000000000009,147.00000000000006
104,104,4612,7695,flexsupport,Neko,TOR,14.839546175306443,3.236038106764645,7281.232833129198,9976.126014058298,4.946515391768814,4.437995117848655,12978.833565711975,321.00000000000006,70.0,157503.18182396892,215797.46527838707,107.0,96.0,104,4612,7695,flexsupport,TOR,14.02503624895952,3.4363336678362355,7259.790296697738,10117.648963446216,4.954713660601084,4.035694191296044,15016.003970444202,351.0,86.0,181688.39986634254,253211.09501111505,124.0,101.0
105,105,8236,4403,maindps,Nenne,NYE,22.248799197631694,2.7886778285859894,11595.821628431735,0.0212551099715306,5.243926786362784,7.396058588858493,19794.32669997216,734.0000000000001,92.00000000000004,382552.46944630146,0.7012176513671876,173.00000000000009,244.00000000000009,105,8236,4403,maindps,NYE,21.12997801103998,3.188941466696831,11073.072065917986,0.0181800166310942,5.029712557229148,6.9223363545370225,23142.475574016567,814.9999999999999,122.99999999999996,427097.16635805357,0.7012176513671875,193.99999999999991,266.99999999999994
106,106,4024,4524,mainsupport,neptuNo,PHI,14.935084394601107,4.3770148324771565,4776.104443137052,4753.483018556979,3.253186699814102,2.72084705802634,20287.79965311289,505.00000000000017,148.00000000000006,161494.41677451134,160729.51855826384,110.00000000000004,92.0,106,4024,4524,mainsupport,PHI,15.878544068057888,4.141234115732677,4903.9955220128495,4897.21679614636,3.3175632418852934,2.654050593508235,26224.066779375084,694.0000000000001,181.00000000000003,214337.84342503553,214041.56715869906,145.00000000000003,116.00000000000004
107,107,4626,4404,offtank,Nevix,SFS,17.375784315553027,3.97485262120494,6318.108318307082,12.723959408604458,2.8391804437178148,4.542688709948503,5283.214750647545,153.00000000000003,35.0,55633.20510578156,112.0390167236328,25.000000000000004,39.99999999999999,107,4626,4404,offtank,SFS,17.375784315553027,3.97485262120494,6318.108318307082,12.723959408604458,2.8391804437178148,4.542688709948503,5283.214750647545,153.00000000000003,35.0,55633.20510578156,112.0390167236328,25.000000000000004,39.99999999999999
108,108,8743,7694,flexdps,NiCOgdh,PAR,14.98631245566801,6.314030120915962,5084.106747740092,9367.214949006882,4.982758709879466,2.8146881261914536,15774.39418131113,394.0,165.99999999999997,133664.50649785995,246270.2349778413,131.0,74.0,108,8743,7694,flexdps,PAR,14.899777087709445,6.169223784929602,5171.923205919071,9403.937566180279,5.040035502866597,2.643953050684116,21785.560823440548,540.9999999999999,223.99999999999991,187788.74596118927,341450.08971309656,183.00000000000003,96.0
109,109,8671,7698,flexdps,NLaaeR,ATL,12.838363658023678,6.622965379139199,5046.246673634621,6297.309645783131,4.5851298778655964,3.668103902292479,5888.60091626644,126.0,65.0,49525.554643452175,61803.90558362007,44.99999999999999,35.99999999999999,109,8671,7698,flexdps,ATL,12.838363658023678,6.622965379139199,5046.246673634621,6297.309645783131,4.5851298778655964,3.668103902292479,5888.60091626644,126.0,65.0,49525.554643452175,61803.90558362007,44.99999999999999,35.99999999999999
110,110,8714,7693,maintank,NoSmite,HZS,13.603842358683293,6.188414563165733,6114.777721092437,0.0,3.7877364998686813,4.21452371112149,11246.822476029398,255.00000000000009,116.00000000000004,114619.69918251039,0.0,71.0,79.00000000000001,110,8714,7693,maintank,HZS,13.603842358683293,6.188414563165733,6114.777721092437,0.0,3.7877364998686813,4.21452371112149,11246.822476029398,255.00000000000009,116.00000000000004,114619.69918251039,0.0,71.0,79.00000000000001
111,111,4607,4402,offtank,NotE,BOS,17.73956258293653,4.969298438725571,6966.583479866256,10.263183622877943,3.94212501843034,5.802141752478459,21612.70878058672,638.9999999999999,179.00000000000003,250944.56657665968,369.69199800491316,141.99999999999997,209.00000000000003,111,4607,4402,offtank,BOS,17.827477012177788,4.830531438293616,6854.826305766439,8.008111295283923,3.964068400034672,5.653671324639614,27698.81569123268,823.0000000000001,223.0,316450.95073139673,369.6919980049133,183.0,261.0
112,112,4660,4410,mainsupport,NUS,LDN,13.307012345158027,3.3509183629453614,4221.662623812462,6271.847898170353,3.318697994070887,1.7076795503471556,18621.760735809803,413.0,104.0,131024.65214657779,194654.75155186653,103.0,53.00000000000001,112,4660,4410,mainsupport,LDN,13.032282551776893,3.365775452421718,4250.0402581171065,6131.4249642054565,3.2849968415635966,1.6424984207817983,22283.126447439194,484.0,125.0,157840.30746388432,227712.19630062577,122.0,60.99999999999999
113,113,5717,4523,maintank,OGE,DAL,15.76131781733971,6.348308565317383,7512.492057802671,0.0,3.971601910321713,5.316317517753474,19186.21294897795,504.00000000000017,203.0,240227.12066417933,0.0,127.00000000000004,170.00000000000003,113,5717,4523,maintank,DAL,16.536052549191705,6.181701887548301,7909.97504827057,0.0,4.0953775005007484,5.486260425199117,23294.55587142706,642.0,240.0,307098.9261725545,0.0,158.99999999999997,213.00000000000003
